ability_id,name,tactic,technique_id,platforms,executors_sources,requirements_sources
0821b0b0-7902-4a7b-8052-80bda5a43684,Shutdown Target System,impact,T1499,"['linux', 'linux']",[],[]
e5bcefee-262d-4568-a261-e8a20855ec81,Signed Binary Execution - Mavinject,defense-evasion,T1055.002,['windows'],[],[]
a74bc239-a196-4f7e-8d5c-fe8c0266071c,Signed Binary Execution - odbcconf,defense-evasion,T1055.001,['windows'],[],[]
3fc35f10c72ccb131d55242e66ea1d0b,Simulating MAZE Directory Enumeration,discovery,T1083,['windows'],['validate_me'],[]
b7344901-0b02-4ead-baf6-e3f629ed545f,Slui File Handler Hijack,privilege-escalation,T1548.002,['windows'],[],[]
b6f545ef-f802-4537-b59d-2cb19831c8ed,Snag broadcast IP,discovery,T1016,['darwin'],[],[]
1b4fb81c-8090-426c-93ab-0a633e7a16a7,Sniff network traffic,credential-access,T1040,"['windows', 'darwin']",[],[]
a42dfc86-12f0-4f06-b0cf-24830c7f61f4,Spawn calculator (shellcode),defense-evasion,T1055,['windows'],[],[]
4e97e699-93d7-4040-b5a3-2e906a58199e,Stage sensitive files,collection,T1074.001,"['darwin', 'linux', 'windows', 'windows']",[],"['host.file.path', 'host.dir.staged']"
b1d41972-3ad9-4aa1-8f7f-05f049a2980e,Start 54ndc47,execution,T1059.004,"['darwin', 'linux']",[],[]
10a9d979-e342-418a-a9b0-002c483e0fa6,Start 54ndc47,lateral-movement,T1021.004,"['darwin', 'linux']",[],[]
ece5dde3-d370-4c20-b213-a1f424aa8d03,Start 54ndc47 (WMI),execution,T1047,"['windows', 'windows']",[],"['domain.user.name', 'remote.host.fqdn', 'remote.host.fqdn', 'remote.host.fqdn', 'remote.host.fqdn']"
41bb2b7a-75af-49fd-bd15-6c827df25921,Start Agent (WinRM),lateral-movement,T1021.006,['windows'],[],[]
134b49a3-3f93-41bd-85f4-563eadbb6055,Stop PowerShell processes,execution,T1059.001,['windows'],[],[]
8478297ebb155b34c412a0fde335eccd,Stop/Start UFW firewall,defense-evasion,T1562.004,['linux'],[],[]
da03142f3c859db6a08d57accc7d2aa8,Stop/Start UFW firewall systemctl,defense-evasion,T1562.004,['linux'],[],[]
cc191baa-7472-4386-a2f4-42f203f1acfd,SysInternals PSTool Process Discovery,collection,T1057,"['windows', 'windows']",[],[]
562d85a09d73f7471bd3232cbd8777cb,System Owner/User Discovery,discovery,T1033,['windows'],[],[]
4370001012f5f0df001269627b4737e9,System Owner/User Discovery (2),discovery,T1033,"['darwin', 'linux']",[],[]
ad22a8ff48aa34cb1b3feb93d8326c33,System Scope COR_PROFILER,multiple,T1574.012,['windows'],['validate_me'],[]
d6bb2a19da7246731ed9c44831b135f8,System Service Discovery,discovery,T1007,['windows'],[],[]
9d03c91bdae5a80f17f89c987942b5a8,System Service Discovery - net.exe,discovery,T1007,['windows'],[],[]
4f4b640f1cc25b1ecc03690327517411,System Service Discovery - systemctl,discovery,T1007,['linux'],[],[]
5a39d7ed-45c9-4a79-b581-e5fb99e24f65,System processes,discovery,T1057,"['windows', 'windows', 'windows', 'darwin', 'linux']",[],[]
57c937f19b6539e983cb807ad74e9cd8,Tail the UFW firewall log file,defense-evasion,T1562.004,['linux'],[],[]
ba0deadb-97ac-4a4c-aa81-21912fc90980,Transfer Compressed Archive to Separate S3 Bucket via AWS CLI,exfiltration,T1537,"['linux', 'windows']",[],['host.dir.compress']
c01780a26cb87c321879cb4b8527ee6f,Turn off UFW logging,defense-evasion,T1562.004,['linux'],[],[]
7c42a30c-c8c7-44c5-80a8-862d364ac1e4,UAC Status,discovery,T1518.001,"['windows', 'windows']",[],[]
665432a4-42e7-4ee1-af19-a9a8c9455d0c,UAC bypass registry,privilege-escalation,T1548.002,['windows'],[],[]
9b007f62-daa1-44bd-a57d-00c5315ec6fe,USB Connected Device Discovery,discovery,T1120,['darwin'],[],[]
491a6258d8063dd476af143d2cc3b055,Use PsExec to execute a command on a remote host,execution,T1569.002,['windows'],[],[]
2bf75f949823305d3ea815c8e94e9ee3,User Discovery With Env Vars PowerShell Script,discovery,T1033,['windows'],['validate_me'],[]
16b7ce2e6bb3e3590fa3e0d6d2d8c6d8,User scope COR_PROFILER,multiple,T1574.012,['windows'],['validate_me'],[]
335cea7b-bec0-48c6-adfb-6066070f5f68,View Processes,discovery,T1057,"['darwin', 'linux', 'windows']",[],[]
530e47c6-8592-42bf-91df-c59ffbd8541b,View admin shares,discovery,T1135,"['windows', 'windows']","['domain.smb.share', 'domain.smb.share']",[]
6c91884e-11ec-422f-a6ed-e76774b0daac,View printer queue,discovery,T1120,"['darwin', 'linux']","['host.print.file', 'host.print.file']",[]
deeac480-5c2a-42b5-90bb-41675ee53c7e,View remote shares,discovery,T1135,"['windows', 'windows']","['remote.host.fqdn', 'remote.host.fqdn']",[]
5dc841fd-28ad-40e2-b10e-fb007fe09e81,Virtual or Real,discovery,T1497.001,['windows'],[],[]
94f21386-9547-43c4-99df-938ab05d45ce,WMIC Process Enumeration,collection,T1047,['windows'],[],[]
10681f2f-be03-44af-858d-f2b0812df185,Weak executable files,privilege-escalation,T1574.010,"['darwin', 'linux']",[],[]
aa758d17faffeeb69c56481340891859,WinPwn - Reflectively load Mimik@tz into memory,defense-evasion,T1620,['windows'],['validate_me'],[]
6881a4589710d53f0c146e91db513f01,Windows Internal Packet Capture,multiple,T1040,['windows'],[],[]
6623d6925383b47a30d6c7e5e8c4d752,Windows Internal pktmon capture,multiple,T1040,['windows'],[],[]
d9c719f978740efa1ed6db8fbc749706,Windows Internal pktmon set filter,multiple,T1040,['windows'],[],[]
ae73a53476995f46b71f11709f525319,`SeDebugPrivilege` token duplication,multiple,T1134.001,['windows'],['validate_me'],[]
89955f55-529d-4d58-bed4-fed9e42515ec,cURL socket address,collection,T1005,"['darwin', 'linux']",[],[]
55678719-e76e-4df9-92aa-10655bbd1cf4,cmd.exe information gathering,collection,T1059.001,['windows'],[],[]
e99cce5c-cb7e-4a6e-8a09-1609a221b90a,duser/osksupport DLL Hijack,privilege-escalation,T1548.002,['windows'],[],[]
0093c0e0-68b6-4cab-b0d4-2b40b3c78f71,enumerate VMs,discovery,T1057,['linux'],['hypervisor.vm.name'],[]
5f407c31b29d92be4648b3cff37e0abe,macOS/Linux - Simulate CPU Load with Yes,impact,T1496,"['darwin', 'linux']",[],[]
0e0bf52a7d3c64d3b9c8a6106bf92926,rm -rf,defense-evasion,T1070.002,"['darwin', 'linux']",[],[]
d05ea71a-be9f-46eb-b9a5-b9e693b268b9,ssh connection server,lateral-movement,T0812,['linux'],[],[]
8adf02e8-6e71-4244-886c-98c402857404,tasklist Process Enumeration,discovery,T1057,['windows'],[],[]
53d41aa7edbb10cea4c99df8c2b0862f,using device audio capture commandlet,collection,T1123,['windows'],['validate_me'],[]
95ad5d69-563e-477b-802b-4855bfb3be09,wow64log DLL Hijack,privilege-escalation,T1548.002,"['windows', 'windows']",[],[]
