ability_id,name,tactic,technique_id,platforms,executors_sources,requirements_sources
7736f529851c0c391f598cdeddb5d787,System log file deletion via find utility,defense-evasion,T1070.002,['darwin'],[],[]
5a39d7ed-45c9-4a79-b581-e5fb99e24f65,System processes,discovery,T1057,"['windows', 'windows', 'windows', 'darwin', 'linux']",[],[]
bd6226bd86cbcd3e083f997194d66372,Testing usage of uncommonly used port,command-and-control,T1571,"['darwin', 'linux']",[],[]
8c88994e55a53a5f85b75ecded495ab0,Tor Proxy Usage - MacOS,command-and-control,T1090.003,['darwin'],[],[]
7e2dc6c4605119184437dbc8cdb80265,Trap EXIT,multiple,T1546.005,"['darwin', 'linux']",[],[]
97eb1eb07611c5f98768250b1b705a67,Trap SIGINT,multiple,T1546.005,"['darwin', 'linux']",[],[]
68c56ff768d196958e92ebbcb91bc759,Truncate system log files via truncate utility,defense-evasion,T1070.002,['darwin'],[],[]
9b007f62-daa1-44bd-a57d-00c5315ec6fe,USB Connected Device Discovery,discovery,T1120,['darwin'],[],[]
f1debf348737a5744911d71cec0ca4ea,Unlimited sudo cache timeout,multiple,T1548.003,"['darwin', 'linux']",[],[]
8e7c28877a9c7826fece190f185b534c,Use Space Before Command to Avoid Logging to History,defense-evasion,T1070.003,"['darwin', 'linux']",[],[]
335cea7b-bec0-48c6-adfb-6066070f5f68,View Processes,discovery,T1057,"['darwin', 'linux', 'windows']",[],[]
59703a9c143cdc58377b103a1c7acc59,View accounts with UID 0,discovery,T1087.001,"['darwin', 'linux']",[],[]
6c91884e-11ec-422f-a6ed-e76774b0daac,View printer queue,discovery,T1120,"['darwin', 'linux']","['host.print.file', 'host.print.file']",[]
ff603d97a57715d3c2a1de941419d661,View sudoers access,discovery,T1087.001,"['darwin', 'linux']",[],[]
10681f2f-be03-44af-858d-f2b0812df185,Weak executable files,privilege-escalation,T1574.010,"['darwin', 'linux']",[],[]
89955f55-529d-4d58-bed4-fed9e42515ec,cURL socket address,collection,T1005,"['darwin', 'linux']",[],[]
6030515771f31561f2b87d5832743888,chattr - Remove immutable file attribute,defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
b5d829c249e3577bebb081b82cb4edcf,chmod - Change file or folder mode (numeric mode),defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
f7de34810a85331e65c656023acb549b,chmod - Change file or folder mode (numeric mode) recursively,defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
26ed797080bee3874bb18301a88f1be9,chmod - Change file or folder mode (symbolic mode),defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
27b1c45ca84b25f3b97e298a7f2ca9c3,chmod - Change file or folder mode (symbolic mode) recursively,defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
689b764ccd17d8c4b587ce1a6f73cd65,chown - Change file or folder mode ownership only,defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
560a1774602fdd048fe593bf31052ef4,chown - Change file or folder ownership and group,defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
12ba4650b2b42fb4b58989faacc03061,chown - Change file or folder ownership and group recursively,defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
791086a91572971cf5462ebdb2c82007,chown - Change file or folder ownership recursively,defense-evasion,T1222.002,"['darwin', 'linux']",[],[]
2cc4d863d4b7c634e8b6add14cf8c7a4,macOS/Linux - Overwrite file with DD,impact,T1485,"['darwin', 'linux']",[],[]
5f407c31b29d92be4648b3cff37e0abe,macOS/Linux - Simulate CPU Load with Yes,impact,T1496,"['darwin', 'linux']",[],[]
ab44803d5a9c299258efff185b0f70b5,rc.common,multiple,T1037.004,['darwin'],[],[]
0e0bf52a7d3c64d3b9c8a6106bf92926,rm -rf,defense-evasion,T1070.002,"['darwin', 'linux']",[],[]
50a319ee67cdb786e6207194c8d61c72,rsync remote file copy (pull),command-and-control,T1105,"['darwin', 'linux']",[],[]
866227c57aaeb1e0e9d761e15fc29e44,rsync remote file copy (push),command-and-control,T1105,"['darwin', 'linux']",[],[]
f4e6b028e9c60c515541d52921fa2b48,scp remote file copy (pull),command-and-control,T1105,"['darwin', 'linux']",[],[]
2f872c3c1107218205093c16a8cb6d66,scp remote file copy (push),command-and-control,T1105,"['darwin', 'linux']",[],[]
2443f86c5b3067f3c3fda59384c566b6,sftp remote file copy (pull),command-and-control,T1105,"['darwin', 'linux']",[],[]
806814854866002bd861b76b7a2ee2c9,sftp remote file copy (push),command-and-control,T1105,"['darwin', 'linux']",[],[]
e8553d5d1077db444ab2bf2938b5fc5b,using Quicktime Player,collection,T1123,['darwin'],[],[]
253e8dc2d0195de95eae8e9ec7e350a9,whois file download,command-and-control,T1105,"['darwin', 'linux']",[],[]
